
  0%|▎                                                                                 | 424/100000 [00:01<05:13, 317.19it/s]
 52%|█████████████████████████████████████████▌                                      | 51938/100000 [03:27<04:06, 194.97it/s]
epoch 51700  training loss: 0.0332702212035656
epoch 51700  clean testing loss: 0.10124208778142929
epoch 51800  training loss: 0.03325905650854111
epoch 51800  clean testing loss: 0.10151515901088715
epoch 51900  training loss: 0.03329160809516907
epoch 51900  clean testing loss: 0.10128157585859299
epoch 52000  training loss: 0.033241547644138336
epoch 52000  clean testing loss: 0.10148599743843079

 52%|█████████████████████████████████████████▊                                      | 52330/100000 [03:29<04:03, 195.45it/s]
epoch 52100  training loss: 0.03322703018784523
epoch 52100  clean testing loss: 0.10173051804304123
epoch 52200  training loss: 0.03319908306002617
epoch 52200  clean testing loss: 0.10152047872543335
epoch 52300  training loss: 0.033227793872356415

 53%|██████████████████████████████████████████▏                                     | 52722/100000 [03:31<04:06, 191.55it/s]
epoch 52400  training loss: 0.03318833187222481
epoch 52400  clean testing loss: 0.10150552541017532
epoch 52500  training loss: 0.03323433920741081
epoch 52500  clean testing loss: 0.10206339508295059
epoch 52600  training loss: 0.03314778208732605
epoch 52600  clean testing loss: 0.10171657055616379
epoch 52700  training loss: 0.0331454873085022

 53%|██████████████████████████████████████████▍                                     | 53112/100000 [03:33<03:56, 197.91it/s]
epoch 52800  training loss: 0.033124398440122604
epoch 52800  clean testing loss: 0.10160566866397858
epoch 52900  training loss: 0.033111393451690674
epoch 52900  clean testing loss: 0.10173799842596054
epoch 53000  training loss: 0.0331815630197525
epoch 53000  clean testing loss: 0.10206900537014008
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 53100  training loss: 0.03310876712203026

 53%|██████████████████████████████████████████▊                                     | 53483/100000 [03:35<04:05, 189.76it/s]
epoch 53200  training loss: 0.03307062014937401
epoch 53200  clean testing loss: 0.10196533054113388
epoch 53300  training loss: 0.033084966242313385
epoch 53300  clean testing loss: 0.10186722874641418
epoch 53400  training loss: 0.03305729106068611
epoch 53400  clean testing loss: 0.10186560451984406
epoch 53500  training loss: 0.03305665776133537

 54%|███████████████████████████████████████████                                     | 53890/100000 [03:37<03:51, 198.82it/s]
epoch 53600  training loss: 0.03306015953421593
epoch 53600  clean testing loss: 0.10194358974695206
epoch 53700  training loss: 0.03301357850432396
epoch 53700  clean testing loss: 0.1020735576748848
epoch 53800  training loss: 0.03299637883901596
epoch 53800  clean testing loss: 0.10199049860239029
epoch 53900  training loss: 0.033023491501808167

 54%|███████████████████████████████████████████▍                                    | 54283/100000 [03:39<03:54, 195.09it/s]
epoch 54000  training loss: 0.032988984137773514
epoch 54000  clean testing loss: 0.1023058369755745
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 54100  training loss: 0.0329580157995224
epoch 54100  clean testing loss: 0.10221613198518753
epoch 54200  training loss: 0.03295337036252022
epoch 54200  clean testing loss: 0.10224664956331253
epoch 54300  training loss: 0.03293536230921745

 55%|███████████████████████████████████████████▋                                    | 54672/100000 [03:41<03:56, 191.41it/s]
epoch 54400  training loss: 0.032934390008449554
epoch 54400  clean testing loss: 0.10229440033435822
epoch 54500  training loss: 0.03292235732078552
epoch 54500  clean testing loss: 0.1024237871170044
epoch 54600  training loss: 0.0329071581363678
epoch 54600  clean testing loss: 0.10221199691295624
epoch 54700  training loss: 0.032907359302043915

 55%|████████████████████████████████████████████                                    | 55062/100000 [03:43<03:53, 192.17it/s]
epoch 54800  training loss: 0.032923515886068344
epoch 54800  clean testing loss: 0.1026749312877655
epoch 54900  training loss: 0.032867684960365295
epoch 54900  clean testing loss: 0.1023687794804573
epoch 55000  training loss: 0.03286590054631233
epoch 55000  clean testing loss: 0.10233355313539505
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 55100  training loss: 0.0328545905649662

 55%|████████████████████████████████████████████▎                                   | 55454/100000 [03:45<03:51, 192.14it/s]
epoch 55200  training loss: 0.03283169865608215
epoch 55200  clean testing loss: 0.1024450734257698
epoch 55300  training loss: 0.032830074429512024
epoch 55300  clean testing loss: 0.10249499976634979
epoch 55400  training loss: 0.032810963690280914
epoch 55400  clean testing loss: 0.10266692191362381
epoch 55500  training loss: 0.03280077129602432

 56%|████████████████████████████████████████████▋                                   | 55845/100000 [03:47<03:46, 194.59it/s]
epoch 55600  training loss: 0.032788295298814774
epoch 55600  clean testing loss: 0.10259249061346054
epoch 55700  training loss: 0.03278154879808426
epoch 55700  clean testing loss: 0.10272213816642761
epoch 55800  training loss: 0.03278636187314987

 56%|████████████████████████████████████████████▉                                   | 56238/100000 [03:49<03:43, 195.65it/s]
epoch 55900  training loss: 0.032759830355644226
epoch 55900  clean testing loss: 0.10271525382995605
epoch 56000  training loss: 0.032754722982645035
epoch 56000  clean testing loss: 0.10257720202207565
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 56100  training loss: 0.03273765370249748
epoch 56100  clean testing loss: 0.10276257991790771
epoch 56200  training loss: 0.032725654542446136

 57%|█████████████████████████████████████████████▎                                  | 56587/100000 [03:51<03:42, 195.06it/s]
epoch 56300  training loss: 0.03272252902388573
epoch 56300  clean testing loss: 0.10277357697486877
epoch 56400  training loss: 0.032699789851903915
epoch 56400  clean testing loss: 0.10280828177928925
epoch 56500  training loss: 0.03272099792957306
epoch 56500  clean testing loss: 0.10301663726568222
epoch 56600  training loss: 0.032680463045835495

 57%|█████████████████████████████████████████████▌                                  | 57020/100000 [03:53<03:46, 190.03it/s]
epoch 56700  training loss: 0.032666005194187164
epoch 56700  clean testing loss: 0.10285428166389465
epoch 56800  training loss: 0.032654114067554474
epoch 56800  clean testing loss: 0.10296786576509476
epoch 56900  training loss: 0.03264927491545677
epoch 56900  clean testing loss: 0.10291258245706558
epoch 57000  training loss: 0.032633014023303986
epoch 57000  clean testing loss: 0.103043332695961

 57%|█████████████████████████████████████████████▉                                  | 57411/100000 [03:55<03:40, 193.02it/s]
epoch 57100  training loss: 0.03262870013713837
epoch 57100  clean testing loss: 0.1031322106719017
epoch 57200  training loss: 0.03261513635516167
epoch 57200  clean testing loss: 0.10307306051254272
epoch 57300  training loss: 0.0326114147901535
epoch 57300  clean testing loss: 0.10310002416372299
epoch 57400  training loss: 0.032604243606328964

 58%|██████████████████████████████████████████████▏                                 | 57802/100000 [03:57<03:39, 192.10it/s]
epoch 57500  training loss: 0.0326043963432312
epoch 57500  clean testing loss: 0.10303929448127747
epoch 57600  training loss: 0.032575927674770355
epoch 57600  clean testing loss: 0.10323033481836319
epoch 57700  training loss: 0.032565969973802567
epoch 57700  clean testing loss: 0.10324413329362869
epoch 57800  training loss: 0.032567597925662994

 58%|██████████████████████████████████████████████▌                                 | 58196/100000 [03:59<03:31, 197.77it/s]
epoch 57900  training loss: 0.03254587575793266
epoch 57900  clean testing loss: 0.10319007188081741
epoch 58000  training loss: 0.032556213438510895
epoch 58000  clean testing loss: 0.10326842218637466
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 58100  training loss: 0.032530877739191055
epoch 58100  clean testing loss: 0.10333609580993652
epoch 58200  training loss: 0.032531462609767914

 59%|██████████████████████████████████████████████▊                                 | 58585/100000 [04:01<03:32, 194.61it/s]
epoch 58300  training loss: 0.032526079565286636
epoch 58300  clean testing loss: 0.10322853922843933
epoch 58400  training loss: 0.032502371817827225
epoch 58400  clean testing loss: 0.10327156633138657
epoch 58500  training loss: 0.03254257142543793
epoch 58500  clean testing loss: 0.10361281037330627
epoch 58600  training loss: 0.03248937427997589

 59%|███████████████████████████████████████████████▏                                | 58976/100000 [04:03<03:30, 195.08it/s]
epoch 58700  training loss: 0.03247120976448059
epoch 58700  clean testing loss: 0.10357031971216202
epoch 58800  training loss: 0.03246930241584778
epoch 58800  clean testing loss: 0.10345125198364258
epoch 58900  training loss: 0.03245309740304947
epoch 58900  clean testing loss: 0.1033443734049797
epoch 59000  training loss: 0.03243657201528549
epoch 59000  clean testing loss: 0.10344790667295456

 59%|███████████████████████████████████████████████▍                                | 59367/100000 [04:05<03:25, 197.96it/s]
epoch 59100  training loss: 0.03245704621076584
epoch 59100  clean testing loss: 0.10367674380540848
epoch 59200  training loss: 0.03241473436355591
epoch 59200  clean testing loss: 0.10363810509443283
epoch 59300  training loss: 0.032405123114585876
epoch 59300  clean testing loss: 0.10354511439800262
epoch 59400  training loss: 0.03240630403161049

 60%|███████████████████████████████████████████████▊                                | 59762/100000 [04:07<03:27, 193.49it/s]
epoch 59500  training loss: 0.03240302577614784
epoch 59500  clean testing loss: 0.10364744812250137
epoch 59600  training loss: 0.032376378774642944
epoch 59600  clean testing loss: 0.10361803323030472
epoch 59700  training loss: 0.03236695006489754
epoch 59700  clean testing loss: 0.10378841310739517
epoch 59800  training loss: 0.03239399194717407

 60%|████████████████████████████████████████████████                                | 60154/100000 [04:09<03:22, 196.72it/s]
epoch 59900  training loss: 0.03235800191760063
epoch 59900  clean testing loss: 0.10383937507867813
epoch 60000  training loss: 0.03235069289803505
epoch 60000  clean testing loss: 0.10375916212797165
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 60100  training loss: 0.032324422150850296
epoch 60100  clean testing loss: 0.10383797436952591
epoch 60200  training loss: 0.03233141079545021

 61%|████████████████████████████████████████████████▍                               | 60545/100000 [04:11<03:25, 192.19it/s]
epoch 60300  training loss: 0.03231535851955414
epoch 60300  clean testing loss: 0.10383852571249008
epoch 60400  training loss: 0.032301098108291626
epoch 60400  clean testing loss: 0.10388579219579697
epoch 60500  training loss: 0.03230614587664604

 61%|████████████████████████████████████████████████▋                               | 60937/100000 [04:13<03:16, 198.30it/s]
epoch 60600  training loss: 0.03228670358657837
epoch 60600  clean testing loss: 0.10398248583078384
epoch 60700  training loss: 0.03228028863668442
epoch 60700  clean testing loss: 0.1040639728307724
epoch 60800  training loss: 0.032270073890686035
epoch 60800  clean testing loss: 0.10402125120162964
epoch 60900  training loss: 0.032263122498989105

 61%|█████████████████████████████████████████████████                               | 61328/100000 [04:15<03:17, 196.01it/s]
epoch 61000  training loss: 0.03225288540124893
epoch 61000  clean testing loss: 0.10403741151094437
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 61100  training loss: 0.03226307034492493
epoch 61100  clean testing loss: 0.1039915382862091
epoch 61200  training loss: 0.03224465996026993
epoch 61200  clean testing loss: 0.10415084660053253
epoch 61300  training loss: 0.032237596809864044

 62%|█████████████████████████████████████████████████▍                              | 61721/100000 [04:17<03:12, 198.38it/s]
epoch 61400  training loss: 0.03223143145442009
epoch 61400  clean testing loss: 0.10421691834926605
epoch 61500  training loss: 0.03220868110656738
epoch 61500  clean testing loss: 0.10420707613229752
epoch 61600  training loss: 0.03221095725893974
epoch 61600  clean testing loss: 0.10415440797805786
epoch 61700  training loss: 0.032206978648900986

 62%|█████████████████████████████████████████████████▋                              | 62111/100000 [04:19<03:14, 195.14it/s]
epoch 61800  training loss: 0.03218730539083481
epoch 61800  clean testing loss: 0.10441647469997406
epoch 61900  training loss: 0.03217656910419464
epoch 61900  clean testing loss: 0.10425823926925659
epoch 62000  training loss: 0.032170508056879044
epoch 62000  clean testing loss: 0.10433724522590637
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 62100  training loss: 0.03217010572552681

 63%|██████████████████████████████████████████████████                              | 62503/100000 [04:21<03:14, 193.09it/s]
epoch 62200  training loss: 0.032161563634872437
epoch 62200  clean testing loss: 0.10421428084373474
epoch 62300  training loss: 0.0321439765393734
epoch 62300  clean testing loss: 0.10442240536212921
epoch 62400  training loss: 0.032133422791957855
epoch 62400  clean testing loss: 0.10444260388612747
epoch 62500  training loss: 0.032138511538505554

 63%|██████████████████████████████████████████████████▎                             | 62892/100000 [04:23<03:08, 196.88it/s]
epoch 62600  training loss: 0.032122138887643814
epoch 62600  clean testing loss: 0.10441658645868301
epoch 62700  training loss: 0.03212267532944679
epoch 62700  clean testing loss: 0.10458701848983765
epoch 62800  training loss: 0.03210577741265297
epoch 62800  clean testing loss: 0.10447189211845398
epoch 62900  training loss: 0.032094720751047134

 63%|██████████████████████████████████████████████████▋                             | 63282/100000 [04:25<03:11, 191.96it/s]
epoch 63000  training loss: 0.03208201751112938
epoch 63000  clean testing loss: 0.10452046990394592
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 63100  training loss: 0.032074153423309326
epoch 63100  clean testing loss: 0.10462281107902527
epoch 63200  training loss: 0.032073136419057846
epoch 63200  clean testing loss: 0.1045403853058815
epoch 63300  training loss: 0.03206982463598251

 64%|██████████████████████████████████████████████████▉                             | 63674/100000 [04:27<03:05, 196.06it/s]
epoch 63400  training loss: 0.03205535188317299
epoch 63400  clean testing loss: 0.10469942539930344
epoch 63500  training loss: 0.03204591944813728
epoch 63500  clean testing loss: 0.1046721562743187
epoch 63600  training loss: 0.03203459456562996
epoch 63600  clean testing loss: 0.1047268882393837
epoch 63700  training loss: 0.032032351940870285

 64%|███████████████████████████████████████████████████▏                            | 64061/100000 [04:29<03:06, 192.80it/s]
epoch 63800  training loss: 0.03202998265624046
epoch 63800  clean testing loss: 0.1047244593501091
epoch 63900  training loss: 0.03201621398329735
epoch 63900  clean testing loss: 0.10474058985710144
epoch 64000  training loss: 0.03201138228178024
epoch 64000  clean testing loss: 0.10483007878065109
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 64100  training loss: 0.03199997544288635

 64%|███████████████████████████████████████████████████▌                            | 64454/100000 [04:31<02:58, 199.28it/s]
epoch 64200  training loss: 0.03199548274278641
epoch 64200  clean testing loss: 0.10484794527292252
epoch 64300  training loss: 0.0319916233420372
epoch 64300  clean testing loss: 0.10476390272378922
epoch 64400  training loss: 0.031984079629182816

 65%|███████████████████████████████████████████████████▊                            | 64842/100000 [04:33<03:00, 195.03it/s]
epoch 64500  training loss: 0.03196924179792404
epoch 64500  clean testing loss: 0.10486940294504166
epoch 64600  training loss: 0.03196549415588379
epoch 64600  clean testing loss: 0.1049724817276001
epoch 64700  training loss: 0.03195856511592865
epoch 64700  clean testing loss: 0.1049935445189476
epoch 64800  training loss: 0.031956154853105545

 65%|████████████████████████████████████████████████████▏                           | 65237/100000 [04:35<02:54, 198.75it/s]
epoch 64900  training loss: 0.031945813447237015
epoch 64900  clean testing loss: 0.10491617023944855
epoch 65000  training loss: 0.031932760030031204
epoch 65000  clean testing loss: 0.10497269034385681
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 65100  training loss: 0.031922370195388794
epoch 65100  clean testing loss: 0.10497517138719559
epoch 65200  training loss: 0.03192007541656494

 66%|████████████████████████████████████████████████████▌                           | 65636/100000 [04:37<02:56, 194.89it/s]
epoch 65300  training loss: 0.031916167587041855
epoch 65300  clean testing loss: 0.10509610176086426
epoch 65400  training loss: 0.03190194070339203
epoch 65400  clean testing loss: 0.10512396693229675
epoch 65500  training loss: 0.031897883862257004
epoch 65500  clean testing loss: 0.1050410345196724
epoch 65600  training loss: 0.031892161816358566

 66%|████████████████████████████████████████████████████▊                           | 66030/100000 [04:39<02:54, 194.59it/s]
epoch 65700  training loss: 0.03188539668917656
epoch 65700  clean testing loss: 0.1051376536488533
epoch 65800  training loss: 0.031877581030130386
epoch 65800  clean testing loss: 0.10514432191848755
epoch 65900  training loss: 0.03187400475144386
epoch 65900  clean testing loss: 0.10526332259178162
epoch 66000  training loss: 0.0318644717335701
epoch 66000  clean testing loss: 0.10521171241998672

 66%|█████████████████████████████████████████████████████▏                          | 66422/100000 [04:41<02:51, 195.99it/s]
epoch 66100  training loss: 0.03185141459107399
epoch 66100  clean testing loss: 0.105181485414505
epoch 66200  training loss: 0.031842466443777084
epoch 66200  clean testing loss: 0.10522174090147018
epoch 66300  training loss: 0.031838368624448776
epoch 66300  clean testing loss: 0.10529431700706482
epoch 66400  training loss: 0.031834784895181656

 67%|█████████████████████████████████████████████████████▍                          | 66814/100000 [04:43<02:46, 199.14it/s]
epoch 66500  training loss: 0.03182981163263321
epoch 66500  clean testing loss: 0.1052306592464447
epoch 66600  training loss: 0.03182988986372948
epoch 66600  clean testing loss: 0.10525722056627274
epoch 66700  training loss: 0.03182216361165047
epoch 66700  clean testing loss: 0.10524669289588928
epoch 66800  training loss: 0.0318094827234745

 67%|█████████████████████████████████████████████████████▊                          | 67201/100000 [04:45<02:48, 194.69it/s]
epoch 66900  training loss: 0.03180088847875595
epoch 66900  clean testing loss: 0.10525385290384293
epoch 67000  training loss: 0.03179656341671944
epoch 67000  clean testing loss: 0.10526685416698456
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 67100  training loss: 0.03179376199841499
epoch 67100  clean testing loss: 0.10529965907335281
epoch 67200  training loss: 0.031782522797584534

 68%|██████████████████████████████████████████████████████                          | 67592/100000 [04:47<02:48, 191.97it/s]
epoch 67300  training loss: 0.03178046643733978
epoch 67300  clean testing loss: 0.10529433190822601
epoch 67400  training loss: 0.031768836081027985
epoch 67400  clean testing loss: 0.10539166629314423
epoch 67500  training loss: 0.03176381438970566
epoch 67500  clean testing loss: 0.10539312660694122
epoch 67600  training loss: 0.031757086515426636

 68%|██████████████████████████████████████████████████████▍                         | 67984/100000 [04:49<02:41, 198.41it/s]
epoch 67700  training loss: 0.03175562620162964
epoch 67700  clean testing loss: 0.10544228553771973
epoch 67800  training loss: 0.03174769878387451
epoch 67800  clean testing loss: 0.10543039441108704
epoch 67900  training loss: 0.03174035623669624
epoch 67900  clean testing loss: 0.1054709404706955
epoch 68000  training loss: 0.031737372279167175
epoch 68000  clean testing loss: 0.10542590916156769

 68%|██████████████████████████████████████████████████████▋                         | 68375/100000 [04:51<02:43, 193.97it/s]
epoch 68100  training loss: 0.031728316098451614
epoch 68100  clean testing loss: 0.10536783188581467
epoch 68200  training loss: 0.03172101080417633
epoch 68200  clean testing loss: 0.10554047673940659
epoch 68300  training loss: 0.03171102702617645
epoch 68300  clean testing loss: 0.10554500669240952
epoch 68400  training loss: 0.0317053385078907

 69%|███████████████████████████████████████████████████████                         | 68772/100000 [04:53<02:37, 197.67it/s]
epoch 68500  training loss: 0.03169741481542587
epoch 68500  clean testing loss: 0.1055893748998642
epoch 68600  training loss: 0.03169788047671318
epoch 68600  clean testing loss: 0.10546944290399551
epoch 68700  training loss: 0.03168601542711258
epoch 68700  clean testing loss: 0.10561392456293106
epoch 68800  training loss: 0.031684406101703644

 69%|███████████████████████████████████████████████████████▎                        | 69164/100000 [04:55<02:38, 195.12it/s]
epoch 68900  training loss: 0.03167082369327545
epoch 68900  clean testing loss: 0.10554257780313492
epoch 69000  training loss: 0.031668294221162796
epoch 69000  clean testing loss: 0.10552392899990082
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 69100  training loss: 0.0316614955663681
epoch 69100  clean testing loss: 0.10559110343456268
epoch 69200  training loss: 0.03165304288268089

 70%|███████████████████████████████████████████████████████▋                        | 69558/100000 [04:57<02:31, 200.87it/s]
epoch 69300  training loss: 0.03164560720324516
epoch 69300  clean testing loss: 0.1055988147854805
epoch 69400  training loss: 0.03164088353514671
epoch 69400  clean testing loss: 0.10556098073720932
epoch 69500  training loss: 0.03163576126098633

 70%|███████████████████████████████████████████████████████▉                        | 69951/100000 [04:59<02:33, 196.05it/s]
epoch 69600  training loss: 0.03163277730345726
epoch 69600  clean testing loss: 0.10553015023469925
epoch 69700  training loss: 0.031630728393793106
epoch 69700  clean testing loss: 0.10560191422700882
epoch 69800  training loss: 0.031617891043424606
epoch 69800  clean testing loss: 0.10550179332494736
epoch 69900  training loss: 0.03161555156111717

 70%|████████████████████████████████████████████████████████▎                       | 70344/100000 [05:01<02:28, 199.69it/s]
epoch 70000  training loss: 0.03160611912608147
epoch 70000  clean testing loss: 0.1055498719215393
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 70100  training loss: 0.03160340338945389
epoch 70100  clean testing loss: 0.10551291704177856
epoch 70200  training loss: 0.0315990224480629
epoch 70200  clean testing loss: 0.10550447553396225
epoch 70300  training loss: 0.031593985855579376

 71%|████████████████████████████████████████████████████████▌                       | 70734/100000 [05:03<02:28, 196.96it/s]
epoch 70400  training loss: 0.031581662595272064
epoch 70400  clean testing loss: 0.10551059246063232
epoch 70500  training loss: 0.0315803624689579
epoch 70500  clean testing loss: 0.10536081343889236
epoch 70600  training loss: 0.03157135471701622
epoch 70600  clean testing loss: 0.10539719462394714
epoch 70700  training loss: 0.03156062960624695

 71%|████████████████████████████████████████████████████████▉                       | 71125/100000 [05:05<02:30, 191.76it/s]
epoch 70800  training loss: 0.03155509755015373
epoch 70800  clean testing loss: 0.105355404317379
epoch 70900  training loss: 0.03154582530260086
epoch 70900  clean testing loss: 0.10536682605743408
epoch 71000  training loss: 0.03153927996754646
epoch 71000  clean testing loss: 0.10531947761774063
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 71100  training loss: 0.03153520077466965

 72%|█████████████████████████████████████████████████████████▏                      | 71519/100000 [05:07<02:25, 195.76it/s]
epoch 71200  training loss: 0.03152703866362572
epoch 71200  clean testing loss: 0.1053074523806572
epoch 71300  training loss: 0.03152144327759743
epoch 71300  clean testing loss: 0.10536204278469086
epoch 71400  training loss: 0.0315130390226841
epoch 71400  clean testing loss: 0.10522134602069855
epoch 71500  training loss: 0.0315040722489357

 72%|█████████████████████████████████████████████████████████▌                      | 71912/100000 [05:10<02:27, 190.86it/s]
epoch 71600  training loss: 0.03149403631687164
epoch 71600  clean testing loss: 0.10535132139921188
epoch 71700  training loss: 0.03148917108774185
epoch 71700  clean testing loss: 0.10531386733055115
epoch 71800  training loss: 0.031479477882385254
epoch 71800  clean testing loss: 0.1053713858127594
epoch 71900  training loss: 0.03147515654563904

 72%|█████████████████████████████████████████████████████████▊                      | 72326/100000 [05:12<02:20, 196.97it/s]
epoch 72000  training loss: 0.03146692365407944
epoch 72000  clean testing loss: 0.10530854016542435
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 72100  training loss: 0.03146069124341011
epoch 72100  clean testing loss: 0.10530261695384979
epoch 72200  training loss: 0.03145647421479225
epoch 72200  clean testing loss: 0.10530851036310196
epoch 72300  training loss: 0.031449299305677414

 73%|██████████████████████████████████████████████████████████▏                     | 72720/100000 [05:14<02:17, 199.08it/s]
epoch 72400  training loss: 0.03145001828670502
epoch 72400  clean testing loss: 0.10531758517026901
epoch 72500  training loss: 0.031444426625967026
epoch 72500  clean testing loss: 0.10529663413763046
epoch 72600  training loss: 0.03143429383635521
epoch 72600  clean testing loss: 0.10529076308012009
epoch 72700  training loss: 0.031433265656232834

 73%|██████████████████████████████████████████████████████████▍                     | 73094/100000 [05:16<02:16, 196.89it/s]
epoch 72800  training loss: 0.03142775967717171
epoch 72800  clean testing loss: 0.10527601093053818
epoch 72900  training loss: 0.03142537176609039
epoch 72900  clean testing loss: 0.10524997115135193
epoch 73000  training loss: 0.03141588717699051
epoch 73000  clean testing loss: 0.10528957098722458
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 73100  training loss: 0.03140952065587044

 73%|██████████████████████████████████████████████████████████▊                     | 73485/100000 [05:18<02:23, 185.40it/s]
epoch 73200  training loss: 0.03140245005488396
epoch 73200  clean testing loss: 0.10531259328126907
epoch 73300  training loss: 0.03139838948845863
epoch 73300  clean testing loss: 0.10534265637397766
epoch 73400  training loss: 0.03139866888523102
epoch 73400  clean testing loss: 0.10529471188783646
epoch 73500  training loss: 0.031388115137815475

 74%|███████████████████████████████████████████████████████████                     | 73876/100000 [05:20<02:11, 198.05it/s]
epoch 73600  training loss: 0.0313861146569252
epoch 73600  clean testing loss: 0.10525548458099365
epoch 73700  training loss: 0.031380169093608856
epoch 73700  clean testing loss: 0.10525921732187271
epoch 73800  training loss: 0.03137155994772911
epoch 73800  clean testing loss: 0.10531288385391235
epoch 73900  training loss: 0.03136632218956947

 74%|███████████████████████████████████████████████████████████▍                    | 74269/100000 [05:22<02:12, 193.59it/s]
epoch 74000  training loss: 0.031361665576696396
epoch 74000  clean testing loss: 0.1053534522652626
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 74100  training loss: 0.03136046603322029
epoch 74100  clean testing loss: 0.10527747124433517
epoch 74200  training loss: 0.031352415680885315

 75%|███████████████████████████████████████████████████████████▋                    | 74666/100000 [05:24<02:07, 198.12it/s]
epoch 74300  training loss: 0.03135310113430023
epoch 74300  clean testing loss: 0.10531066358089447
epoch 74400  training loss: 0.03134532272815704
epoch 74400  clean testing loss: 0.10536442697048187
epoch 74500  training loss: 0.03134133294224739
epoch 74500  clean testing loss: 0.10532219707965851
epoch 74600  training loss: 0.031332194805145264

 75%|████████████████████████████████████████████████████████████                    | 75058/100000 [05:26<02:09, 192.00it/s]
epoch 74700  training loss: 0.031331900507211685
epoch 74700  clean testing loss: 0.10530699789524078
epoch 74800  training loss: 0.03132088482379913
epoch 74800  clean testing loss: 0.1053156778216362
epoch 74900  training loss: 0.0313163623213768
epoch 74900  clean testing loss: 0.10532626509666443
epoch 75000  training loss: 0.03131180256605148
epoch 75000  clean testing loss: 0.10533490777015686

 75%|████████████████████████████████████████████████████████████▎                   | 75455/100000 [05:28<02:04, 197.88it/s]
epoch 75100  training loss: 0.03130646049976349
epoch 75100  clean testing loss: 0.10536668449640274
epoch 75200  training loss: 0.03130146861076355
epoch 75200  clean testing loss: 0.10535410046577454
epoch 75300  training loss: 0.031297314912080765
epoch 75300  clean testing loss: 0.10533174127340317
epoch 75400  training loss: 0.031291961669921875

 76%|████████████████████████████████████████████████████████████▋                   | 75847/100000 [05:30<02:06, 191.60it/s]
epoch 75500  training loss: 0.031288910657167435
epoch 75500  clean testing loss: 0.10539133101701736
epoch 75600  training loss: 0.03128395602107048
epoch 75600  clean testing loss: 0.10536414384841919
epoch 75700  training loss: 0.03127874806523323
epoch 75700  clean testing loss: 0.1053674966096878
epoch 75800  training loss: 0.031274955719709396

 76%|████████████████████████████████████████████████████████████▉                   | 76241/100000 [05:32<02:00, 197.20it/s]
epoch 75900  training loss: 0.03127334266901016
epoch 75900  clean testing loss: 0.10535058379173279
epoch 76000  training loss: 0.031265899538993835
epoch 76000  clean testing loss: 0.10539903491735458
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.001 ...
epoch 76100  training loss: 0.031262923032045364
epoch 76100  clean testing loss: 0.10539966821670532
epoch 76200  training loss: 0.031255852431058884

 77%|█████████████████████████████████████████████████████████████▎                  | 76635/100000 [05:34<02:00, 193.53it/s]
epoch 76300  training loss: 0.03125184029340744
epoch 76300  clean testing loss: 0.10534746199846268
