
  0%|▎                                                                                 | 340/100000 [00:01<06:06, 271.57it/s]
 53%|██████████████████████████████████████████▎                                     | 52898/100000 [03:22<02:27, 319.83it/s]
epoch 52600  training loss: 0.06510207056999207
epoch 52600  clean testing loss: 0.05255868658423424
epoch 52700  training loss: 0.06508731842041016
epoch 52700  clean testing loss: 0.05261509120464325
epoch 52800  training loss: 0.0650726929306984
epoch 52800  clean testing loss: 0.052639178931713104
epoch 52900  training loss: 0.06505928188562393
epoch 52900  clean testing loss: 0.05260450020432472
epoch 53000  training loss: 0.06504642218351364
epoch 53000  clean testing loss: 0.05264362692832947
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 53100  training loss: 0.06503389030694962

 54%|██████████████████████████████████████████▊                                     | 53555/100000 [03:24<02:25, 319.45it/s]
epoch 53200  training loss: 0.06502015888690948
epoch 53200  clean testing loss: 0.052709709852933884
epoch 53300  training loss: 0.06500745564699173
epoch 53300  clean testing loss: 0.05274173244833946
epoch 53400  training loss: 0.0649947077035904
epoch 53400  clean testing loss: 0.05276801437139511
epoch 53500  training loss: 0.06498182564973831
epoch 53500  clean testing loss: 0.05276066064834595
epoch 53600  training loss: 0.06496711820363998
epoch 53600  clean testing loss: 0.05278412997722626
epoch 53700  training loss: 0.06494958698749542
epoch 53700  clean testing loss: 0.052834976464509964
epoch 53800  training loss: 0.06493476778268814

 54%|███████████████████████████████████████████▎                                    | 54180/100000 [03:26<02:22, 320.49it/s]
epoch 53900  training loss: 0.06492091715335846
epoch 53900  clean testing loss: 0.0528549961745739
epoch 54000  training loss: 0.06490765511989594
epoch 54000  clean testing loss: 0.05280653014779091
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 54100  training loss: 0.06489738821983337
epoch 54100  clean testing loss: 0.05282730981707573
epoch 54200  training loss: 0.06488639116287231
epoch 54200  clean testing loss: 0.05282808095216751
epoch 54300  training loss: 0.06487591564655304
epoch 54300  clean testing loss: 0.052861377596855164
epoch 54400  training loss: 0.06486564874649048

 55%|███████████████████████████████████████████▊                                    | 54843/100000 [03:28<02:19, 322.91it/s]
epoch 54500  training loss: 0.0648551881313324
epoch 54500  clean testing loss: 0.0529019720852375
epoch 54600  training loss: 0.06484480202198029
epoch 54600  clean testing loss: 0.05293711647391319
epoch 54700  training loss: 0.0648343414068222
epoch 54700  clean testing loss: 0.052871983498334885
epoch 54800  training loss: 0.06482306122779846
epoch 54800  clean testing loss: 0.052925050258636475
epoch 54900  training loss: 0.06481145322322845
epoch 54900  clean testing loss: 0.05296548083424568
epoch 55000  training loss: 0.06480091065168381
epoch 55000  clean testing loss: 0.05296669900417328
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 55100  training loss: 0.06478915363550186

 55%|████████████████████████████████████████████▍                                   | 55471/100000 [03:30<02:18, 322.18it/s]
epoch 55200  training loss: 0.06477673351764679
epoch 55200  clean testing loss: 0.05294915661215782
epoch 55300  training loss: 0.06476497650146484
epoch 55300  clean testing loss: 0.05300257354974747
epoch 55400  training loss: 0.06475433707237244
epoch 55400  clean testing loss: 0.05303192511200905
epoch 55500  training loss: 0.06474227458238602
epoch 55500  clean testing loss: 0.05299348011612892
epoch 55600  training loss: 0.06473012268543243
epoch 55600  clean testing loss: 0.05305667221546173
epoch 55700  training loss: 0.0647185817360878

 56%|████████████████████████████████████████████▉                                   | 56130/100000 [03:32<02:16, 321.32it/s]
epoch 55800  training loss: 0.06470947712659836
epoch 55800  clean testing loss: 0.05308525264263153
epoch 55900  training loss: 0.06469682604074478
epoch 55900  clean testing loss: 0.053044017404317856
epoch 56000  training loss: 0.06468625366687775
epoch 56000  clean testing loss: 0.05306967720389366
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 56100  training loss: 0.06467383354902267
epoch 56100  clean testing loss: 0.0530758760869503
epoch 56200  training loss: 0.06466405093669891
epoch 56200  clean testing loss: 0.0530536063015461
epoch 56300  training loss: 0.06465239822864532
epoch 56300  clean testing loss: 0.05312766879796982
epoch 56400  training loss: 0.06464079022407532

 57%|█████████████████████████████████████████████▍                                  | 56790/100000 [03:34<02:14, 322.44it/s]
epoch 56500  training loss: 0.06463171541690826
epoch 56500  clean testing loss: 0.053107257932424545
epoch 56600  training loss: 0.06462009996175766
epoch 56600  clean testing loss: 0.05311046913266182
epoch 56700  training loss: 0.06460795551538467
epoch 56700  clean testing loss: 0.05315367132425308
epoch 56800  training loss: 0.06459664553403854
epoch 56800  clean testing loss: 0.053176507353782654
epoch 56900  training loss: 0.06458564847707748
epoch 56900  clean testing loss: 0.05317766219377518
epoch 57000  training loss: 0.06457549333572388
epoch 57000  clean testing loss: 0.05318139120936394

 57%|█████████████████████████████████████████████▉                                  | 57417/100000 [03:36<02:12, 322.15it/s]
epoch 57100  training loss: 0.0645657554268837
epoch 57100  clean testing loss: 0.05322039872407913
epoch 57200  training loss: 0.06455692648887634
epoch 57200  clean testing loss: 0.05322007089853287
epoch 57300  training loss: 0.06454817205667496
epoch 57300  clean testing loss: 0.05324406176805496
epoch 57400  training loss: 0.06453868746757507
epoch 57400  clean testing loss: 0.053248461335897446
epoch 57500  training loss: 0.06453021615743637
epoch 57500  clean testing loss: 0.05323490872979164
epoch 57600  training loss: 0.0645216852426529
epoch 57600  clean testing loss: 0.05326509848237038
epoch 57700  training loss: 0.06451162695884705

 58%|██████████████████████████████████████████████▍                                 | 58076/100000 [03:38<02:11, 318.46it/s]
epoch 57800  training loss: 0.06450250744819641
epoch 57800  clean testing loss: 0.053274188190698624
epoch 57900  training loss: 0.06449346989393234
epoch 57900  clean testing loss: 0.053298961371183395
epoch 58000  training loss: 0.0644841343164444
epoch 58000  clean testing loss: 0.05333076789975166
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 58100  training loss: 0.0644754022359848
epoch 58100  clean testing loss: 0.05330168083310127
epoch 58200  training loss: 0.06446561217308044
epoch 58200  clean testing loss: 0.053326379507780075
epoch 58300  training loss: 0.06445664912462234

 59%|██████████████████████████████████████████████▉                                 | 58703/100000 [03:40<02:08, 321.00it/s]
epoch 58400  training loss: 0.06444641202688217
epoch 58400  clean testing loss: 0.05338409170508385
epoch 58500  training loss: 0.0644369125366211
epoch 58500  clean testing loss: 0.053361278027296066
epoch 58600  training loss: 0.0644274652004242
epoch 58600  clean testing loss: 0.05338947847485542
epoch 58700  training loss: 0.06441772729158401
epoch 58700  clean testing loss: 0.053399164229631424
epoch 58800  training loss: 0.06440827250480652
epoch 58800  clean testing loss: 0.05343262478709221
epoch 58900  training loss: 0.06439874321222305

 59%|███████████████████████████████████████████████▍                                | 59362/100000 [03:42<02:06, 320.95it/s]
epoch 59000  training loss: 0.0643889307975769
epoch 59000  clean testing loss: 0.0534074567258358
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 59100  training loss: 0.06438006460666656
epoch 59100  clean testing loss: 0.05341716110706329
epoch 59200  training loss: 0.0643698126077652
epoch 59200  clean testing loss: 0.053472813218832016
epoch 59300  training loss: 0.06436041742563248
epoch 59300  clean testing loss: 0.0534825325012207
epoch 59400  training loss: 0.06435118615627289
epoch 59400  clean testing loss: 0.05348460376262665
epoch 59500  training loss: 0.06434160470962524
epoch 59500  clean testing loss: 0.05349103361368179
epoch 59600  training loss: 0.06433317810297012

 60%|███████████████████████████████████████████████▉                                | 59986/100000 [03:44<02:04, 321.59it/s]
epoch 59700  training loss: 0.06432358175516129
epoch 59700  clean testing loss: 0.053481072187423706
epoch 59800  training loss: 0.06431456655263901
epoch 59800  clean testing loss: 0.05353377386927605
epoch 59900  training loss: 0.06430471688508987
epoch 59900  clean testing loss: 0.05349653214216232
epoch 60000  training loss: 0.06429477781057358
epoch 60000  clean testing loss: 0.05356123298406601
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 60100  training loss: 0.06428807973861694
epoch 60100  clean testing loss: 0.05353904142975807
epoch 60200  training loss: 0.06428077816963196

 61%|████████████████████████████████████████████████▌                               | 60644/100000 [03:46<02:02, 320.90it/s]
epoch 60300  training loss: 0.06427345424890518
epoch 60300  clean testing loss: 0.053601086139678955
epoch 60400  training loss: 0.06426573544740677
epoch 60400  clean testing loss: 0.05358944088220596
epoch 60500  training loss: 0.06425868719816208
epoch 60500  clean testing loss: 0.053572025150060654
epoch 60600  training loss: 0.06425115466117859
epoch 60600  clean testing loss: 0.05357808619737625
epoch 60700  training loss: 0.06424365937709808
epoch 60700  clean testing loss: 0.05360642448067665
epoch 60800  training loss: 0.06423623114824295
epoch 60800  clean testing loss: 0.0536390095949173
epoch 60900  training loss: 0.06422922015190125

 61%|█████████████████████████████████████████████████                               | 61269/100000 [03:48<02:00, 321.39it/s]
epoch 61000  training loss: 0.06422129273414612
epoch 61000  clean testing loss: 0.05366082489490509
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 61100  training loss: 0.0642133578658104
epoch 61100  clean testing loss: 0.05364493653178215
epoch 61200  training loss: 0.06420646607875824
epoch 61200  clean testing loss: 0.05366763100028038
epoch 61300  training loss: 0.06419812887907028
epoch 61300  clean testing loss: 0.05366379767656326
epoch 61400  training loss: 0.06419046223163605
epoch 61400  clean testing loss: 0.053665243089199066
epoch 61500  training loss: 0.06418315321207047

 62%|█████████████████████████████████████████████████▌                              | 61929/100000 [03:50<01:59, 319.26it/s]
epoch 61600  training loss: 0.0641750767827034
epoch 61600  clean testing loss: 0.05368020012974739
epoch 61700  training loss: 0.06416746973991394
epoch 61700  clean testing loss: 0.05367810279130936
epoch 61800  training loss: 0.0641598179936409
epoch 61800  clean testing loss: 0.053734976798295975
epoch 61900  training loss: 0.06415202468633652
epoch 61900  clean testing loss: 0.053714312613010406
epoch 62000  training loss: 0.06414438784122467
epoch 62000  clean testing loss: 0.05374065041542053
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 62100  training loss: 0.06413736194372177
epoch 62100  clean testing loss: 0.05371855944395065
epoch 62200  training loss: 0.06412941217422485

 63%|██████████████████████████████████████████████████                              | 62586/100000 [03:52<01:57, 318.87it/s]
epoch 62300  training loss: 0.06412169337272644
epoch 62300  clean testing loss: 0.053763728588819504
epoch 62400  training loss: 0.06411359459161758
epoch 62400  clean testing loss: 0.05374892055988312
epoch 62500  training loss: 0.06410640478134155
epoch 62500  clean testing loss: 0.05377504229545593
epoch 62600  training loss: 0.06409855931997299
epoch 62600  clean testing loss: 0.05381087586283684
epoch 62700  training loss: 0.06409056484699249
epoch 62700  clean testing loss: 0.05380207672715187
epoch 62800  training loss: 0.0640828087925911

 63%|██████████████████████████████████████████████████▌                             | 63146/100000 [03:54<02:09, 284.70it/s]
epoch 62900  training loss: 0.06407556682825089
epoch 62900  clean testing loss: 0.05379665642976761
epoch 63000  training loss: 0.06406786292791367
epoch 63000  clean testing loss: 0.053841281682252884
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 63100  training loss: 0.06406117230653763
epoch 63100  clean testing loss: 0.053830187767744064
epoch 63200  training loss: 0.06405514478683472
epoch 63200  clean testing loss: 0.05384202301502228
epoch 63300  training loss: 0.06404919922351837
epoch 63300  clean testing loss: 0.05383490398526192
epoch 63400  training loss: 0.0640423446893692

 64%|███████████████████████████████████████████████████                             | 63807/100000 [03:56<01:52, 323.08it/s]
epoch 63500  training loss: 0.06403578072786331
epoch 63500  clean testing loss: 0.05386798828840256
epoch 63600  training loss: 0.0640297532081604
epoch 63600  clean testing loss: 0.053862493485212326
epoch 63700  training loss: 0.06402305513620377
epoch 63700  clean testing loss: 0.053891561925411224
epoch 63800  training loss: 0.06401760876178741
epoch 63800  clean testing loss: 0.053877092897892
epoch 63900  training loss: 0.06401044875383377
epoch 63900  clean testing loss: 0.05388583242893219
epoch 64000  training loss: 0.06400392204523087
epoch 64000  clean testing loss: 0.053918443620204926

 64%|███████████████████████████████████████████████████▌                            | 64432/100000 [03:58<01:50, 321.22it/s]
epoch 64100  training loss: 0.06399806588888168
epoch 64100  clean testing loss: 0.05392676964402199
epoch 64200  training loss: 0.06399120390415192
epoch 64200  clean testing loss: 0.05394363775849342
epoch 64300  training loss: 0.06398597359657288
epoch 64300  clean testing loss: 0.05390516296029091
epoch 64400  training loss: 0.06397869437932968
epoch 64400  clean testing loss: 0.05393915995955467
epoch 64500  training loss: 0.06397201865911484
epoch 64500  clean testing loss: 0.053947046399116516
epoch 64600  training loss: 0.0639660432934761
epoch 64600  clean testing loss: 0.05394711345434189
epoch 64700  training loss: 0.06395966559648514

 65%|████████████████████████████████████████████████████                            | 65091/100000 [04:00<01:49, 319.54it/s]
epoch 64800  training loss: 0.06395307928323746
epoch 64800  clean testing loss: 0.05398236960172653
epoch 64900  training loss: 0.06394694745540619
epoch 64900  clean testing loss: 0.05397329106926918
epoch 65000  training loss: 0.06394089758396149
epoch 65000  clean testing loss: 0.05401407182216644
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 65100  training loss: 0.06393427401781082
epoch 65100  clean testing loss: 0.05400048941373825
epoch 65200  training loss: 0.06392813473939896
epoch 65200  clean testing loss: 0.053987566381692886
epoch 65300  training loss: 0.06392103433609009

 66%|████████████████████████████████████████████████████▌                           | 65746/100000 [04:02<01:46, 321.94it/s]
epoch 65400  training loss: 0.06391485035419464
epoch 65400  clean testing loss: 0.054028093814849854
epoch 65500  training loss: 0.06390836834907532
epoch 65500  clean testing loss: 0.05401165410876274
epoch 65600  training loss: 0.06390190869569778
epoch 65600  clean testing loss: 0.054033733904361725
epoch 65700  training loss: 0.0638955608010292
epoch 65700  clean testing loss: 0.054036904126405716
epoch 65800  training loss: 0.06388919055461884
epoch 65800  clean testing loss: 0.05406017601490021
epoch 65900  training loss: 0.06388287246227264
epoch 65900  clean testing loss: 0.05405046045780182
epoch 66000  training loss: 0.06387639790773392
epoch 66000  clean testing loss: 0.0540662482380867

 66%|█████████████████████████████████████████████████████                           | 66370/100000 [04:04<01:44, 320.35it/s]
epoch 66100  training loss: 0.06387138366699219
epoch 66100  clean testing loss: 0.05408143252134323
epoch 66200  training loss: 0.06386609375476837
epoch 66200  clean testing loss: 0.05408456549048424
epoch 66300  training loss: 0.06386090815067291
epoch 66300  clean testing loss: 0.05410020425915718
epoch 66400  training loss: 0.0638556033372879
epoch 66400  clean testing loss: 0.05407627299427986
epoch 66500  training loss: 0.06385047733783722
epoch 66500  clean testing loss: 0.054077114909887314
epoch 66600  training loss: 0.06384526193141937

 67%|█████████████████████████████████████████████████████▌                          | 67029/100000 [04:06<01:44, 316.54it/s]
epoch 66700  training loss: 0.06384071707725525
epoch 66700  clean testing loss: 0.05411602929234505
epoch 66800  training loss: 0.06383496522903442
epoch 66800  clean testing loss: 0.05412787199020386
epoch 66900  training loss: 0.06382971256971359
epoch 66900  clean testing loss: 0.05409437417984009
epoch 67000  training loss: 0.06382476538419724
epoch 67000  clean testing loss: 0.05412178114056587
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 67100  training loss: 0.06381954252719879
epoch 67100  clean testing loss: 0.054121311753988266
epoch 67200  training loss: 0.06381424516439438

 68%|██████████████████████████████████████████████████████                          | 67656/100000 [04:08<01:40, 320.95it/s]
epoch 67300  training loss: 0.06380914151668549
epoch 67300  clean testing loss: 0.05415208637714386
epoch 67400  training loss: 0.06380369514226913
epoch 67400  clean testing loss: 0.05415660887956619
epoch 67500  training loss: 0.06379858404397964
epoch 67500  clean testing loss: 0.05414905026555061
epoch 67600  training loss: 0.06379351019859314
epoch 67600  clean testing loss: 0.05417928472161293
epoch 67700  training loss: 0.06378819048404694
epoch 67700  clean testing loss: 0.05416417121887207
epoch 67800  training loss: 0.06378263980150223
epoch 67800  clean testing loss: 0.054167941212654114
epoch 67900  training loss: 0.06377773731946945

 68%|██████████████████████████████████████████████████████▋                         | 68316/100000 [04:10<01:38, 323.17it/s]
epoch 68000  training loss: 0.06377223879098892
epoch 68000  clean testing loss: 0.05420278012752533
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 68100  training loss: 0.06376662105321884
epoch 68100  clean testing loss: 0.054186176508665085
epoch 68200  training loss: 0.0637613907456398
epoch 68200  clean testing loss: 0.05419535934925079
epoch 68300  training loss: 0.06375572085380554
epoch 68300  clean testing loss: 0.054222892969846725
epoch 68400  training loss: 0.0637509822845459
epoch 68400  clean testing loss: 0.054210107773542404
epoch 68500  training loss: 0.06374485045671463

 69%|███████████████████████████████████████████████████████▏                        | 68976/100000 [04:12<01:36, 322.23it/s]
epoch 68600  training loss: 0.06373974680900574
epoch 68600  clean testing loss: 0.05421000346541405
epoch 68700  training loss: 0.063734270632267
epoch 68700  clean testing loss: 0.054228220134973526
epoch 68800  training loss: 0.06372915953397751
epoch 68800  clean testing loss: 0.05423391982913017
epoch 68900  training loss: 0.06372377276420593
epoch 68900  clean testing loss: 0.05423907935619354
epoch 69000  training loss: 0.06371865421533585
epoch 69000  clean testing loss: 0.05424061045050621
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 69100  training loss: 0.06371421366930008
epoch 69100  clean testing loss: 0.054251283407211304
epoch 69200  training loss: 0.06370969116687775

 70%|███████████████████████████████████████████████████████▋                        | 69603/100000 [04:14<01:34, 323.31it/s]
epoch 69300  training loss: 0.06370551139116287
epoch 69300  clean testing loss: 0.0542791523039341
epoch 69400  training loss: 0.06370086967945099
epoch 69400  clean testing loss: 0.05428282916545868
epoch 69500  training loss: 0.06369645148515701
epoch 69500  clean testing loss: 0.054280657321214676
epoch 69600  training loss: 0.06369247287511826
epoch 69600  clean testing loss: 0.054288964718580246
epoch 69700  training loss: 0.06368755549192429
epoch 69700  clean testing loss: 0.054288100451231
epoch 69800  training loss: 0.06368304044008255

 70%|████████████████████████████████████████████████████████▏                       | 70264/100000 [04:16<01:32, 320.85it/s]
epoch 69900  training loss: 0.06367896497249603
epoch 69900  clean testing loss: 0.05431225150823593
epoch 70000  training loss: 0.06367438286542892
epoch 70000  clean testing loss: 0.054315902292728424
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 70100  training loss: 0.06367000937461853
epoch 70100  clean testing loss: 0.05430728569626808
epoch 70200  training loss: 0.06366567313671112
epoch 70200  clean testing loss: 0.05433478206396103
epoch 70300  training loss: 0.06366115808486938
epoch 70300  clean testing loss: 0.05432650074362755
epoch 70400  training loss: 0.0636562779545784
epoch 70400  clean testing loss: 0.054329317063093185
epoch 70500  training loss: 0.06365180760622025

 71%|████████████████████████████████████████████████████████▋                       | 70891/100000 [04:18<01:30, 322.25it/s]
epoch 70600  training loss: 0.06364757567644119
epoch 70600  clean testing loss: 0.05434134975075722
epoch 70700  training loss: 0.06364267319440842
epoch 70700  clean testing loss: 0.05435778200626373
epoch 70800  training loss: 0.06363817304372787
epoch 70800  clean testing loss: 0.05437339097261429
epoch 70900  training loss: 0.063633494079113
epoch 70900  clean testing loss: 0.0543689951300621
epoch 71000  training loss: 0.06362881511449814
epoch 71000  clean testing loss: 0.05436171963810921
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 71100  training loss: 0.06362391263246536

 72%|█████████████████████████████████████████████████████████▏                      | 71550/100000 [04:20<01:28, 320.64it/s]
epoch 71200  training loss: 0.06361950188875198
epoch 71200  clean testing loss: 0.054383400827646255
epoch 71300  training loss: 0.0636146292090416
epoch 71300  clean testing loss: 0.05439535155892372
epoch 71400  training loss: 0.06361018121242523
epoch 71400  clean testing loss: 0.05440538376569748
epoch 71500  training loss: 0.06360539048910141
epoch 71500  clean testing loss: 0.05437586456537247
epoch 71600  training loss: 0.06360071897506714
epoch 71600  clean testing loss: 0.05441650003194809
epoch 71700  training loss: 0.06359613686800003
epoch 71700  clean testing loss: 0.05440426245331764
epoch 71800  training loss: 0.06359174102544785

 72%|█████████████████████████████████████████████████████████▋                      | 72178/100000 [04:22<01:28, 315.76it/s]
epoch 71900  training loss: 0.06358727812767029
epoch 71900  clean testing loss: 0.054425325244665146
epoch 72000  training loss: 0.06358266621828079
epoch 72000  clean testing loss: 0.05443239212036133
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 72100  training loss: 0.06357880681753159
epoch 72100  clean testing loss: 0.054436132311820984
epoch 72200  training loss: 0.06357483565807343
epoch 72200  clean testing loss: 0.05443708598613739
epoch 72300  training loss: 0.06357105076313019
epoch 72300  clean testing loss: 0.05444210395216942
epoch 72400  training loss: 0.06356728076934814

 73%|██████████████████████████████████████████████████████████▏                     | 72804/100000 [04:24<01:24, 323.52it/s]
epoch 72500  training loss: 0.0635637566447258
epoch 72500  clean testing loss: 0.0544702410697937
epoch 72600  training loss: 0.06355996429920197
epoch 72600  clean testing loss: 0.054471421986818314
epoch 72700  training loss: 0.06355612725019455
epoch 72700  clean testing loss: 0.054470036178827286
epoch 72800  training loss: 0.06355246901512146
epoch 72800  clean testing loss: 0.05446872487664223
epoch 72900  training loss: 0.06354854255914688
epoch 72900  clean testing loss: 0.05448293313384056
epoch 73000  training loss: 0.06354480236768723
epoch 73000  clean testing loss: 0.054472941905260086

 73%|██████████████████████████████████████████████████████████▊                     | 73462/100000 [04:26<01:22, 320.37it/s]
epoch 73100  training loss: 0.06354116648435593
epoch 73100  clean testing loss: 0.0544726587831974
epoch 73200  training loss: 0.06353733688592911
epoch 73200  clean testing loss: 0.054494213312864304
epoch 73300  training loss: 0.06353355199098587
epoch 73300  clean testing loss: 0.054483912885189056
epoch 73400  training loss: 0.06352987140417099
epoch 73400  clean testing loss: 0.0545082688331604
epoch 73500  training loss: 0.06352594494819641
epoch 73500  clean testing loss: 0.054514940828084946
epoch 73600  training loss: 0.06352218985557556
epoch 73600  clean testing loss: 0.05449332669377327
epoch 73700  training loss: 0.06351834535598755

 74%|███████████████████████████████████████████████████████████▎                    | 74087/100000 [04:28<01:21, 317.61it/s]
epoch 73800  training loss: 0.06351464241743088
epoch 73800  clean testing loss: 0.054525960236787796
epoch 73900  training loss: 0.06351112574338913
epoch 73900  clean testing loss: 0.054525356739759445
epoch 74000  training loss: 0.06350738555192947
epoch 74000  clean testing loss: 0.054531414061784744
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 74100  training loss: 0.06350325793027878
epoch 74100  clean testing loss: 0.05454116314649582
epoch 74200  training loss: 0.0634995847940445
epoch 74200  clean testing loss: 0.05454043298959732
epoch 74300  training loss: 0.0634959265589714

 75%|███████████████████████████████████████████████████████████▊                    | 74747/100000 [04:30<01:18, 323.05it/s]
epoch 74400  training loss: 0.06349203735589981
epoch 74400  clean testing loss: 0.054559528827667236
epoch 74500  training loss: 0.06348838657140732
epoch 74500  clean testing loss: 0.05455465242266655
epoch 74600  training loss: 0.0634848028421402
epoch 74600  clean testing loss: 0.054570283740758896
epoch 74700  training loss: 0.06348107755184174
epoch 74700  clean testing loss: 0.05456947907805443
epoch 74800  training loss: 0.06347698718309402
epoch 74800  clean testing loss: 0.05455690622329712
epoch 74900  training loss: 0.06347334384918213
epoch 74900  clean testing loss: 0.05458306148648262
epoch 75000  training loss: 0.06346987187862396
epoch 75000  clean testing loss: 0.05458211898803711

 75%|████████████████████████████████████████████████████████████▎                   | 75374/100000 [04:32<01:16, 322.10it/s]
epoch 75100  training loss: 0.06346646696329117
epoch 75100  clean testing loss: 0.0545928068459034
epoch 75200  training loss: 0.06346350163221359
epoch 75200  clean testing loss: 0.05458397790789604
epoch 75300  training loss: 0.06346049159765244
epoch 75300  clean testing loss: 0.05458836257457733
epoch 75400  training loss: 0.06345747411251068
epoch 75400  clean testing loss: 0.05459919944405556
epoch 75500  training loss: 0.06345435976982117
epoch 75500  clean testing loss: 0.05459674447774887
epoch 75600  training loss: 0.06345134228467941

 76%|████████████████████████████████████████████████████████████▊                   | 75968/100000 [04:34<01:15, 319.79it/s]
epoch 75700  training loss: 0.06344834715127945
epoch 75700  clean testing loss: 0.05461204797029495
epoch 75800  training loss: 0.06344521790742874
epoch 75800  clean testing loss: 0.05460979416966438
epoch 75900  training loss: 0.06344208866357803
epoch 75900  clean testing loss: 0.05461222305893898
epoch 76000  training loss: 0.06343894451856613
epoch 76000  clean testing loss: 0.054619304835796356
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 76100  training loss: 0.06343589723110199
epoch 76100  clean testing loss: 0.05462731793522835
epoch 76200  training loss: 0.06343284249305725

 77%|█████████████████████████████████████████████████████████████▎                  | 76625/100000 [04:36<01:12, 323.31it/s]
epoch 76300  training loss: 0.06342966854572296
epoch 76300  clean testing loss: 0.054626334458589554
epoch 76400  training loss: 0.06342656165361404
epoch 76400  clean testing loss: 0.054625239223241806
epoch 76500  training loss: 0.0634235143661499
epoch 76500  clean testing loss: 0.054633285850286484
epoch 76600  training loss: 0.06342039257287979
epoch 76600  clean testing loss: 0.05463361740112305
epoch 76700  training loss: 0.0634174719452858
epoch 76700  clean testing loss: 0.05464431270956993
epoch 76800  training loss: 0.06341409683227539

 77%|█████████████████████████████████████████████████████████████▊                  | 77253/100000 [04:38<01:10, 321.60it/s]
epoch 76900  training loss: 0.06341122835874557
epoch 76900  clean testing loss: 0.05465990677475929
epoch 77000  training loss: 0.06340812146663666
epoch 77000  clean testing loss: 0.054661914706230164
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 77100  training loss: 0.0634048730134964
epoch 77100  clean testing loss: 0.054671090096235275
epoch 77200  training loss: 0.06340182572603226
epoch 77200  clean testing loss: 0.05467129871249199
epoch 77300  training loss: 0.06339891999959946
epoch 77300  clean testing loss: 0.05467378348112106
epoch 77400  training loss: 0.06339573115110397
epoch 77400  clean testing loss: 0.05469107627868652
epoch 77500  training loss: 0.06339270621538162

 78%|██████████████████████████████████████████████████████████████▎                 | 77913/100000 [04:40<01:08, 320.89it/s]
epoch 77600  training loss: 0.06338973343372345
epoch 77600  clean testing loss: 0.054691776633262634
epoch 77700  training loss: 0.06338666379451752
epoch 77700  clean testing loss: 0.05468977615237236
epoch 77800  training loss: 0.06338340044021606
epoch 77800  clean testing loss: 0.05470457673072815
epoch 77900  training loss: 0.06338045001029968
epoch 77900  clean testing loss: 0.054702818393707275
epoch 78000  training loss: 0.06337737292051315
epoch 78000  clean testing loss: 0.054704077541828156
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0 ...
epoch 78100  training loss: 0.0633748397231102

 79%|██████████████████████████████████████████████████████████████▊                 | 78540/100000 [04:42<01:06, 322.93it/s]
epoch 78200  training loss: 0.06337231397628784
epoch 78200  clean testing loss: 0.0547143928706646
epoch 78300  training loss: 0.06336994469165802
epoch 78300  clean testing loss: 0.054717399179935455
epoch 78400  training loss: 0.06336726248264313
epoch 78400  clean testing loss: 0.05472545698285103
epoch 78500  training loss: 0.06336478143930435
epoch 78500  clean testing loss: 0.05471975356340408
