
  0%|▏                                                                                 | 240/100000 [00:01<08:30, 195.51it/s]
epoch 51000  training loss: 0.03791582211852074
epoch 51000  clean testing loss: 0.07489878684282303
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 51100  training loss: 0.03782384470105171
epoch 51100  clean testing loss: 0.07525903731584549
epoch 51200  training loss: 0.037815093994140625
epoch 51200  clean testing loss: 0.07525628805160522
epoch 51300  training loss: 0.037780676037073135

 52%|█████████████████████████████████████████▎                                      | 51711/100000 [04:30<03:37, 221.98it/s]
epoch 51400  training loss: 0.037784066051244736
epoch 51400  clean testing loss: 0.07515247166156769
epoch 51500  training loss: 0.03774489089846611
epoch 51500  clean testing loss: 0.07500792294740677
epoch 51600  training loss: 0.037704188376665115
epoch 51600  clean testing loss: 0.07507721334695816
epoch 51700  training loss: 0.037675127387046814

 52%|█████████████████████████████████████████▋                                      | 52147/100000 [04:32<03:40, 217.48it/s]
epoch 51800  training loss: 0.03765401989221573
epoch 51800  clean testing loss: 0.07533187419176102
epoch 51900  training loss: 0.03765050694346428
epoch 51900  clean testing loss: 0.07540538907051086
epoch 52000  training loss: 0.03762301802635193
epoch 52000  clean testing loss: 0.07541525363922119
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 52100  training loss: 0.03761544078588486
epoch 52100  clean testing loss: 0.07495859265327454
epoch 52200  training loss: 0.03756299614906311

 53%|██████████████████████████████████████████                                      | 52591/100000 [04:34<03:32, 222.87it/s]
epoch 52300  training loss: 0.0375966876745224
epoch 52300  clean testing loss: 0.07584159076213837
epoch 52400  training loss: 0.03760905563831329
epoch 52400  clean testing loss: 0.07495281100273132
epoch 52500  training loss: 0.037503644824028015
epoch 52500  clean testing loss: 0.07554978132247925
epoch 52600  training loss: 0.03751712292432785

 53%|██████████████████████████████████████████▍                                     | 53031/100000 [04:36<03:40, 213.02it/s]
epoch 52700  training loss: 0.03751535341143608
epoch 52700  clean testing loss: 0.0753834992647171
epoch 52800  training loss: 0.037471506744623184
epoch 52800  clean testing loss: 0.07592365145683289
epoch 52900  training loss: 0.037410419434309006
epoch 52900  clean testing loss: 0.07554680854082108
epoch 53000  training loss: 0.03743944317102432
epoch 53000  clean testing loss: 0.07583129405975342

 53%|██████████████████████████████████████████▊                                     | 53468/100000 [04:38<03:38, 212.53it/s]
epoch 53100  training loss: 0.037374213337898254
epoch 53100  clean testing loss: 0.07541157305240631
epoch 53200  training loss: 0.037391576915979385
epoch 53200  clean testing loss: 0.07559918612241745
epoch 53300  training loss: 0.03739137575030327
epoch 53300  clean testing loss: 0.07614993304014206
epoch 53400  training loss: 0.03731537237763405
epoch 53400  clean testing loss: 0.07558383047580719
epoch 53500  training loss: 0.037275657057762146

 54%|███████████████████████████████████████████                                     | 53904/100000 [04:40<03:29, 220.36it/s]
epoch 53600  training loss: 0.037306204438209534
epoch 53600  clean testing loss: 0.07605345547199249
epoch 53700  training loss: 0.037236422300338745
epoch 53700  clean testing loss: 0.07606314867734909
epoch 53800  training loss: 0.03720670938491821
epoch 53800  clean testing loss: 0.07582268118858337
epoch 53900  training loss: 0.0372428297996521

 54%|███████████████████████████████████████████▍                                    | 54341/100000 [04:42<03:28, 218.70it/s]
epoch 54000  training loss: 0.03717408329248428
epoch 54000  clean testing loss: 0.0759805217385292
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 54100  training loss: 0.037150654941797256
epoch 54100  clean testing loss: 0.07550502568483353
epoch 54200  training loss: 0.03712598606944084
epoch 54200  clean testing loss: 0.07600762695074081
epoch 54300  training loss: 0.03709831461310387

 55%|███████████████████████████████████████████▊                                    | 54780/100000 [04:44<03:30, 214.42it/s]
epoch 54400  training loss: 0.037105027586221695
epoch 54400  clean testing loss: 0.0759749785065651
epoch 54500  training loss: 0.037075597792863846
epoch 54500  clean testing loss: 0.07612792402505875
epoch 54600  training loss: 0.03704910725355148
epoch 54600  clean testing loss: 0.07605689018964767
epoch 54700  training loss: 0.03706270828843117
epoch 54700  clean testing loss: 0.07636849582195282
epoch 54800  training loss: 0.03700696676969528

 55%|████████████████████████████████████████████▏                                   | 55216/100000 [04:46<03:29, 213.63it/s]
epoch 54900  training loss: 0.037021663039922714
epoch 54900  clean testing loss: 0.07599391788244247
epoch 55000  training loss: 0.036988500505685806
epoch 55000  clean testing loss: 0.07630068808794022
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 55100  training loss: 0.03697877377271652
epoch 55100  clean testing loss: 0.07636941969394684
epoch 55200  training loss: 0.036971766501665115

 56%|████████████████████████████████████████████▌                                   | 55656/100000 [04:48<03:28, 213.08it/s]
epoch 55300  training loss: 0.03695610165596008
epoch 55300  clean testing loss: 0.07642631232738495
epoch 55400  training loss: 0.03692855313420296
epoch 55400  clean testing loss: 0.07606871426105499
epoch 55500  training loss: 0.03687498718500137
epoch 55500  clean testing loss: 0.07645326852798462
epoch 55600  training loss: 0.036884959787130356

 56%|████████████████████████████████████████████▉                                   | 56100/100000 [04:50<03:15, 224.77it/s]
epoch 55700  training loss: 0.03683928772807121
epoch 55700  clean testing loss: 0.07625161111354828
epoch 55800  training loss: 0.03682953491806984
epoch 55800  clean testing loss: 0.07641492038965225
epoch 55900  training loss: 0.03682533651590347
epoch 55900  clean testing loss: 0.07653368264436722
epoch 56000  training loss: 0.03679957613348961
epoch 56000  clean testing loss: 0.07687374949455261
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 56100  training loss: 0.03681064024567604

 57%|█████████████████████████████████████████████▎                                  | 56581/100000 [04:52<02:58, 243.64it/s]
epoch 56200  training loss: 0.036736153066158295
epoch 56200  clean testing loss: 0.07681180536746979
epoch 56300  training loss: 0.03671734035015106
epoch 56300  clean testing loss: 0.0768410786986351
epoch 56400  training loss: 0.03668593615293503
epoch 56400  clean testing loss: 0.07672910392284393
epoch 56500  training loss: 0.03667262941598892
epoch 56500  clean testing loss: 0.07651640474796295
epoch 56600  training loss: 0.03665311634540558

 57%|█████████████████████████████████████████████▋                                  | 57088/100000 [04:54<02:56, 243.56it/s]
epoch 56700  training loss: 0.03667231276631355
epoch 56700  clean testing loss: 0.0765623077750206
epoch 56800  training loss: 0.036623142659664154
epoch 56800  clean testing loss: 0.07690628618001938
epoch 56900  training loss: 0.03663560748100281
epoch 56900  clean testing loss: 0.07656685262918472
epoch 57000  training loss: 0.03659268468618393
epoch 57000  clean testing loss: 0.07692182064056396
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 57100  training loss: 0.036544281989336014

 58%|██████████████████████████████████████████████                                  | 57568/100000 [04:56<02:56, 240.10it/s]
epoch 57200  training loss: 0.03654177114367485
epoch 57200  clean testing loss: 0.07674066722393036
epoch 57300  training loss: 0.0365176759660244
epoch 57300  clean testing loss: 0.07693521678447723
epoch 57400  training loss: 0.036524854600429535
epoch 57400  clean testing loss: 0.07675503939390182
epoch 57500  training loss: 0.03651083633303642
epoch 57500  clean testing loss: 0.07702983170747757
epoch 57600  training loss: 0.03651236370205879

 58%|██████████████████████████████████████████████▍                                 | 58049/100000 [04:58<02:54, 240.95it/s]
epoch 57700  training loss: 0.03644441068172455
epoch 57700  clean testing loss: 0.07717821002006531
epoch 57800  training loss: 0.03646373748779297
epoch 57800  clean testing loss: 0.07711826264858246
epoch 57900  training loss: 0.036408305168151855
epoch 57900  clean testing loss: 0.07670702040195465
epoch 58000  training loss: 0.03639763593673706
epoch 58000  clean testing loss: 0.07705533504486084

 59%|██████████████████████████████████████████████▊                                 | 58531/100000 [05:00<02:51, 241.30it/s]
epoch 58100  training loss: 0.03638601303100586
epoch 58100  clean testing loss: 0.07718979567289352
epoch 58200  training loss: 0.03637852892279625
epoch 58200  clean testing loss: 0.07703464478254318
epoch 58300  training loss: 0.03637690097093582
epoch 58300  clean testing loss: 0.07716036587953568
epoch 58400  training loss: 0.03634832426905632
epoch 58400  clean testing loss: 0.07705899327993393
epoch 58500  training loss: 0.03632096201181412

 59%|███████████████████████████████████████████████▏                                | 59008/100000 [05:02<02:50, 240.04it/s]
epoch 58600  training loss: 0.03632393106818199
epoch 58600  clean testing loss: 0.07735217362642288
epoch 58700  training loss: 0.03629206493496895
epoch 58700  clean testing loss: 0.0774250254034996
epoch 58800  training loss: 0.03630194440484047
epoch 58800  clean testing loss: 0.0773882046341896
epoch 58900  training loss: 0.03625224158167839
epoch 58900  clean testing loss: 0.07737842202186584
epoch 59000  training loss: 0.03624104708433151
epoch 59000  clean testing loss: 0.077124685049057

 60%|███████████████████████████████████████████████▌                                | 59513/100000 [05:04<02:47, 241.93it/s]
epoch 59100  training loss: 0.036241304129362106
epoch 59100  clean testing loss: 0.0772097185254097
epoch 59200  training loss: 0.03620543330907822
epoch 59200  clean testing loss: 0.07720432430505753
epoch 59300  training loss: 0.03619391843676567
epoch 59300  clean testing loss: 0.0774928405880928
epoch 59400  training loss: 0.0361739806830883
epoch 59400  clean testing loss: 0.07759114354848862
epoch 59500  training loss: 0.036188215017318726

 60%|███████████████████████████████████████████████▉                                | 59993/100000 [05:06<02:43, 244.41it/s]
epoch 59600  training loss: 0.03615511953830719
epoch 59600  clean testing loss: 0.07753366976976395
epoch 59700  training loss: 0.03614995628595352
epoch 59700  clean testing loss: 0.07742170989513397
epoch 59800  training loss: 0.03612804785370827
epoch 59800  clean testing loss: 0.07768344134092331
epoch 59900  training loss: 0.036092743277549744
epoch 59900  clean testing loss: 0.0776330754160881
epoch 60000  training loss: 0.036113668233156204
epoch 60000  clean testing loss: 0.0773080512881279

 60%|████████████████████████████████████████████████▍                               | 60476/100000 [05:08<02:42, 243.28it/s]
epoch 60100  training loss: 0.03606340289115906
epoch 60100  clean testing loss: 0.07755215466022491
epoch 60200  training loss: 0.03604389354586601
epoch 60200  clean testing loss: 0.07721807807683945
epoch 60300  training loss: 0.036041539162397385
epoch 60300  clean testing loss: 0.07766333222389221
epoch 60400  training loss: 0.03603801131248474
epoch 60400  clean testing loss: 0.07743480056524277
epoch 60500  training loss: 0.036009036004543304

 61%|████████████████████████████████████████████████▊                               | 60957/100000 [05:10<02:43, 239.36it/s]
epoch 60600  training loss: 0.035996630787849426
epoch 60600  clean testing loss: 0.0776318609714508
epoch 60700  training loss: 0.035983551293611526
epoch 60700  clean testing loss: 0.0777914896607399
epoch 60800  training loss: 0.035972390323877335
epoch 60800  clean testing loss: 0.0777253732085228
epoch 60900  training loss: 0.03594617173075676
epoch 60900  clean testing loss: 0.07787366211414337
epoch 61000  training loss: 0.03595401719212532
epoch 61000  clean testing loss: 0.07784900069236755

 61%|█████████████████████████████████████████████████▏                              | 61460/100000 [05:12<02:38, 242.47it/s]
epoch 61100  training loss: 0.03594918176531792
epoch 61100  clean testing loss: 0.0779651626944542
epoch 61200  training loss: 0.03591504693031311
epoch 61200  clean testing loss: 0.07766934484243393
epoch 61300  training loss: 0.03589628264307976
epoch 61300  clean testing loss: 0.07789552956819534
epoch 61400  training loss: 0.03591116890311241

 62%|█████████████████████████████████████████████████▌                              | 61941/100000 [05:14<02:37, 241.95it/s]
epoch 61500  training loss: 0.035891611129045486
epoch 61500  clean testing loss: 0.07763658463954926
epoch 61600  training loss: 0.03586755320429802
epoch 61600  clean testing loss: 0.07792524993419647
epoch 61700  training loss: 0.03586356341838837
epoch 61700  clean testing loss: 0.07772471755743027
epoch 61800  training loss: 0.035837750881910324
epoch 61800  clean testing loss: 0.07812454551458359
epoch 61900  training loss: 0.035838861018419266

 62%|█████████████████████████████████████████████████▉                              | 62415/100000 [05:16<02:36, 240.42it/s]
epoch 62000  training loss: 0.03580175340175629
epoch 62000  clean testing loss: 0.07791696488857269
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 62100  training loss: 0.03579700365662575
epoch 62100  clean testing loss: 0.0780288353562355
epoch 62200  training loss: 0.03578225150704384
epoch 62200  clean testing loss: 0.07802455872297287
epoch 62300  training loss: 0.03577293083071709
epoch 62300  clean testing loss: 0.07798527926206589
epoch 62400  training loss: 0.03575517609715462

 63%|██████████████████████████████████████████████████▎                             | 62897/100000 [05:18<02:35, 239.35it/s]
epoch 62500  training loss: 0.03573499619960785
epoch 62500  clean testing loss: 0.07791721075773239
epoch 62600  training loss: 0.035743940621614456
epoch 62600  clean testing loss: 0.07815414667129517
epoch 62700  training loss: 0.035709526389837265
epoch 62700  clean testing loss: 0.0781850591301918
epoch 62800  training loss: 0.03571402281522751
epoch 62800  clean testing loss: 0.07817316055297852
epoch 62900  training loss: 0.035675570368766785

 63%|██████████████████████████████████████████████████▋                             | 63400/100000 [05:20<02:30, 242.52it/s]
epoch 63000  training loss: 0.03568869084119797
epoch 63000  clean testing loss: 0.07816675305366516
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 63100  training loss: 0.03566054254770279
epoch 63100  clean testing loss: 0.07824824750423431
epoch 63200  training loss: 0.03565847873687744
epoch 63200  clean testing loss: 0.07821117341518402
epoch 63300  training loss: 0.035636331886053085
epoch 63300  clean testing loss: 0.07848045974969864
epoch 63400  training loss: 0.035611964762210846

 64%|███████████████████████████████████████████████████                             | 63881/100000 [05:22<02:29, 241.14it/s]
epoch 63500  training loss: 0.035607919096946716
epoch 63500  clean testing loss: 0.0783281922340393
epoch 63600  training loss: 0.035594191402196884
epoch 63600  clean testing loss: 0.0782073438167572
epoch 63700  training loss: 0.03559713810682297
epoch 63700  clean testing loss: 0.07841165363788605
epoch 63800  training loss: 0.03557595610618591
epoch 63800  clean testing loss: 0.07815953344106674
epoch 63900  training loss: 0.03556520864367485

 64%|███████████████████████████████████████████████████▍                            | 64367/100000 [05:24<02:18, 257.25it/s]
epoch 64000  training loss: 0.035565540194511414
epoch 64000  clean testing loss: 0.07839254289865494
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 64100  training loss: 0.03553418815135956
epoch 64100  clean testing loss: 0.07823047041893005
epoch 64200  training loss: 0.03551938757300377
epoch 64200  clean testing loss: 0.07818014919757843
epoch 64300  training loss: 0.035525575280189514
epoch 64300  clean testing loss: 0.07834190875291824
epoch 64400  training loss: 0.03550426661968231

 65%|███████████████████████████████████████████████████▉                            | 64931/100000 [05:26<02:06, 276.39it/s]
epoch 64500  training loss: 0.03550862520933151
epoch 64500  clean testing loss: 0.07824687659740448
epoch 64600  training loss: 0.03547951579093933
epoch 64600  clean testing loss: 0.07840973883867264
epoch 64700  training loss: 0.03547142818570137
epoch 64700  clean testing loss: 0.07855265587568283
epoch 64800  training loss: 0.03546034172177315
epoch 64800  clean testing loss: 0.07828071713447571
epoch 64900  training loss: 0.035453543066978455

 65%|████████████████████████████████████████████████████▍                           | 65469/100000 [05:28<02:04, 277.52it/s]
epoch 65000  training loss: 0.03543663024902344
epoch 65000  clean testing loss: 0.07851909101009369
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 65100  training loss: 0.03544192761182785
epoch 65100  clean testing loss: 0.0783999040722847
epoch 65200  training loss: 0.03542208671569824
epoch 65200  clean testing loss: 0.07841415703296661
epoch 65300  training loss: 0.035405080765485764
epoch 65300  clean testing loss: 0.07835960388183594
epoch 65400  training loss: 0.03540251776576042
epoch 65400  clean testing loss: 0.07844814658164978
epoch 65500  training loss: 0.03540794551372528

 66%|████████████████████████████████████████████████████▊                           | 66031/100000 [05:30<02:05, 271.09it/s]
epoch 65600  training loss: 0.03536761552095413
epoch 65600  clean testing loss: 0.07864392548799515
epoch 65700  training loss: 0.035362862050533295
epoch 65700  clean testing loss: 0.07851512730121613
epoch 65800  training loss: 0.03535480797290802
epoch 65800  clean testing loss: 0.07836010307073593
epoch 65900  training loss: 0.03533361852169037
epoch 65900  clean testing loss: 0.0785747691988945
epoch 66000  training loss: 0.03534596413373947
epoch 66000  clean testing loss: 0.07856282591819763

 67%|█████████████████████████████████████████████████████▎                          | 66569/100000 [05:32<02:01, 275.39it/s]
epoch 66100  training loss: 0.035313282161951065
epoch 66100  clean testing loss: 0.07849091291427612
epoch 66200  training loss: 0.035318322479724884
epoch 66200  clean testing loss: 0.07848207652568817
epoch 66300  training loss: 0.03529622033238411
epoch 66300  clean testing loss: 0.07866821438074112
epoch 66400  training loss: 0.035310663282871246
epoch 66400  clean testing loss: 0.07848379760980606
epoch 66500  training loss: 0.03527988865971565

 67%|█████████████████████████████████████████████████████▋                          | 67133/100000 [05:34<02:00, 273.66it/s]
epoch 66600  training loss: 0.03527069091796875
epoch 66600  clean testing loss: 0.07883748412132263
epoch 66700  training loss: 0.035268645733594894
epoch 66700  clean testing loss: 0.07858580350875854
epoch 66800  training loss: 0.03526100888848305
epoch 66800  clean testing loss: 0.0788363665342331
epoch 66900  training loss: 0.03524741530418396
epoch 66900  clean testing loss: 0.0786375030875206
epoch 67000  training loss: 0.03524412959814072
epoch 67000  clean testing loss: 0.07886463403701782
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 67100  training loss: 0.03523764759302139

 68%|██████████████████████████████████████████████████████▏                         | 67671/100000 [05:36<01:56, 277.07it/s]
epoch 67200  training loss: 0.03522754833102226
epoch 67200  clean testing loss: 0.07884558290243149
epoch 67300  training loss: 0.03521406650543213
epoch 67300  clean testing loss: 0.078572578728199
epoch 67400  training loss: 0.03520061448216438
epoch 67400  clean testing loss: 0.07868343591690063
epoch 67500  training loss: 0.03520229086279869
epoch 67500  clean testing loss: 0.0789007917046547
epoch 67600  training loss: 0.03518517687916756

 68%|██████████████████████████████████████████████████████▌                         | 68234/100000 [05:38<01:56, 273.33it/s]
epoch 67700  training loss: 0.03518733009696007
epoch 67700  clean testing loss: 0.078803151845932
epoch 67800  training loss: 0.035171281546354294
epoch 67800  clean testing loss: 0.07866876572370529
epoch 67900  training loss: 0.0351673923432827
epoch 67900  clean testing loss: 0.0786876380443573
epoch 68000  training loss: 0.03515106439590454
epoch 68000  clean testing loss: 0.07868300378322601
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 68100  training loss: 0.03514089435338974
epoch 68100  clean testing loss: 0.0786878764629364
epoch 68200  training loss: 0.035132646560668945

 69%|███████████████████████████████████████████████████████                         | 68769/100000 [05:40<01:53, 275.64it/s]
epoch 68300  training loss: 0.03512289747595787
epoch 68300  clean testing loss: 0.078659288585186
epoch 68400  training loss: 0.03512262552976608
epoch 68400  clean testing loss: 0.07878339290618896
epoch 68500  training loss: 0.03510888293385506
epoch 68500  clean testing loss: 0.07876267284154892
epoch 68600  training loss: 0.03509005531668663
epoch 68600  clean testing loss: 0.07884420454502106
epoch 68700  training loss: 0.035089340060949326

 69%|███████████████████████████████████████████████████████▍                        | 69332/100000 [05:42<01:51, 275.09it/s]
epoch 68800  training loss: 0.035083405673503876
epoch 68800  clean testing loss: 0.07882324606180191
epoch 68900  training loss: 0.03506893292069435
epoch 68900  clean testing loss: 0.07877673953771591
epoch 69000  training loss: 0.035058967769145966
epoch 69000  clean testing loss: 0.07884757965803146
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 69100  training loss: 0.03504201024770737
epoch 69100  clean testing loss: 0.07892858982086182
epoch 69200  training loss: 0.0350431427359581
epoch 69200  clean testing loss: 0.07887472957372665
epoch 69300  training loss: 0.035030655562877655

 70%|███████████████████████████████████████████████████████▉                        | 69870/100000 [05:44<01:49, 275.03it/s]
epoch 69400  training loss: 0.03502814471721649
epoch 69400  clean testing loss: 0.07884962856769562
epoch 69500  training loss: 0.03502068296074867
epoch 69500  clean testing loss: 0.0790003091096878
epoch 69600  training loss: 0.035017676651477814
epoch 69600  clean testing loss: 0.0790591612458229
epoch 69700  training loss: 0.034996990114450455
epoch 69700  clean testing loss: 0.07895942032337189
epoch 69800  training loss: 0.03499654680490494

 70%|████████████████████████████████████████████████████████▎                       | 70382/100000 [05:46<01:46, 276.94it/s]
epoch 69900  training loss: 0.034991320222616196
epoch 69900  clean testing loss: 0.07888799905776978
epoch 70000  training loss: 0.03497946262359619
epoch 70000  clean testing loss: 0.07892224192619324
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 70100  training loss: 0.03496968373656273
epoch 70100  clean testing loss: 0.07904329150915146
epoch 70200  training loss: 0.034959979355335236
epoch 70200  clean testing loss: 0.07896449416875839
epoch 70300  training loss: 0.034958697855472565
epoch 70300  clean testing loss: 0.07879894226789474
epoch 70400  training loss: 0.03494863957166672

 72%|█████████████████████████████████████████████████████████▏                      | 71509/100000 [05:50<01:44, 272.73it/s]
epoch 70500  training loss: 0.03493185341358185
epoch 70500  clean testing loss: 0.0789942815899849
epoch 70600  training loss: 0.03493085876107216
epoch 70600  clean testing loss: 0.07911241799592972
epoch 70700  training loss: 0.034922242164611816
epoch 70700  clean testing loss: 0.0789700523018837
epoch 70800  training loss: 0.03492450714111328
epoch 70800  clean testing loss: 0.07899376004934311
epoch 70900  training loss: 0.03491257503628731
epoch 70900  clean testing loss: 0.07890792936086655
epoch 71000  training loss: 0.034895673394203186
epoch 71000  clean testing loss: 0.0789804756641388
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 71100  training loss: 0.034887950867414474
epoch 71100  clean testing loss: 0.07891878485679626
epoch 71200  training loss: 0.03487848863005638
epoch 71200  clean testing loss: 0.07911922037601471
epoch 71300  training loss: 0.034870028495788574
epoch 71300  clean testing loss: 0.0789962187409401
epoch 71400  training loss: 0.03486768528819084
epoch 71400  clean testing loss: 0.07911685109138489
epoch 71500  training loss: 0.03486422821879387

 72%|█████████████████████████████████████████████████████████▋                      | 72076/100000 [05:52<01:41, 274.82it/s]
epoch 71600  training loss: 0.03485044091939926
epoch 71600  clean testing loss: 0.079208604991436
epoch 71700  training loss: 0.034840501844882965
epoch 71700  clean testing loss: 0.07893160730600357
epoch 71800  training loss: 0.03483348712325096
epoch 71800  clean testing loss: 0.07906654477119446
epoch 71900  training loss: 0.03483005613088608
epoch 71900  clean testing loss: 0.0790688693523407
epoch 72000  training loss: 0.03483377397060394
epoch 72000  clean testing loss: 0.0792371928691864

 73%|██████████████████████████████████████████████████████████                      | 72612/100000 [05:54<01:40, 271.52it/s]
epoch 72100  training loss: 0.03480599448084831
epoch 72100  clean testing loss: 0.0791400596499443
epoch 72200  training loss: 0.03480307012796402
epoch 72200  clean testing loss: 0.07914203405380249
epoch 72300  training loss: 0.034795694053173065
epoch 72300  clean testing loss: 0.07900198549032211
epoch 72400  training loss: 0.034784816205501556
epoch 72400  clean testing loss: 0.07916080951690674
epoch 72500  training loss: 0.03478608280420303
epoch 72500  clean testing loss: 0.07915911078453064
epoch 72600  training loss: 0.03477616235613823

 73%|██████████████████████████████████████████████████████████▌                     | 73178/100000 [05:56<01:37, 274.10it/s]
epoch 72700  training loss: 0.03477662429213524
epoch 72700  clean testing loss: 0.07923927158117294
epoch 72800  training loss: 0.03476034104824066
epoch 72800  clean testing loss: 0.0790223702788353
epoch 72900  training loss: 0.03475840017199516
epoch 72900  clean testing loss: 0.07928070425987244
epoch 73000  training loss: 0.03475702181458473
epoch 73000  clean testing loss: 0.07922056317329407
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 73100  training loss: 0.034747231751680374

 74%|██████████████████████████████████████████████████████████▉                     | 73743/100000 [05:58<01:34, 276.69it/s]
epoch 73200  training loss: 0.034737471491098404
epoch 73200  clean testing loss: 0.07913775742053986
epoch 73300  training loss: 0.034731071442365646
epoch 73300  clean testing loss: 0.07918518781661987
epoch 73400  training loss: 0.03472854942083359
epoch 73400  clean testing loss: 0.07936372607946396
epoch 73500  training loss: 0.03472171351313591
epoch 73500  clean testing loss: 0.07929060608148575
epoch 73600  training loss: 0.034711215645074844
epoch 73600  clean testing loss: 0.07929167151451111
epoch 73700  training loss: 0.03470365330576897

 74%|███████████████████████████████████████████████████████████▍                    | 74278/100000 [06:00<01:33, 275.66it/s]
epoch 73800  training loss: 0.03470095992088318
epoch 73800  clean testing loss: 0.07928019762039185
epoch 73900  training loss: 0.03468978404998779
epoch 73900  clean testing loss: 0.07912617921829224
epoch 74000  training loss: 0.03468611091375351
epoch 74000  clean testing loss: 0.07945422828197479
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 74100  training loss: 0.03468179330229759
epoch 74100  clean testing loss: 0.079274483025074
epoch 74200  training loss: 0.03467205911874771

 75%|███████████████████████████████████████████████████████████▊                    | 74840/100000 [06:02<01:32, 273.29it/s]
epoch 74300  training loss: 0.03467189148068428
epoch 74300  clean testing loss: 0.07925664633512497
epoch 74400  training loss: 0.03466322645545006
epoch 74400  clean testing loss: 0.07927827537059784
epoch 74500  training loss: 0.034649625420570374
epoch 74500  clean testing loss: 0.07928156107664108
epoch 74600  training loss: 0.034650884568691254
epoch 74600  clean testing loss: 0.07936486601829529
epoch 74700  training loss: 0.034646183252334595
epoch 74700  clean testing loss: 0.07934456318616867
epoch 74800  training loss: 0.034632615745067596

 75%|████████████████████████████████████████████████████████████▎                   | 75375/100000 [06:04<01:29, 275.27it/s]
epoch 74900  training loss: 0.03462821990251541
epoch 74900  clean testing loss: 0.07930712401866913
epoch 75000  training loss: 0.034624919295310974
epoch 75000  clean testing loss: 0.07935192435979843
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 75100  training loss: 0.03461342677474022
epoch 75100  clean testing loss: 0.07930821180343628
epoch 75200  training loss: 0.03461228311061859
epoch 75200  clean testing loss: 0.07931888103485107
epoch 75300  training loss: 0.03460272401571274

 76%|████████████████████████████████████████████████████████████▊                   | 75941/100000 [06:06<01:27, 276.04it/s]
epoch 75400  training loss: 0.03460066765546799
epoch 75400  clean testing loss: 0.07930836826562881
epoch 75500  training loss: 0.03459378704428673
epoch 75500  clean testing loss: 0.07943800091743469
epoch 75600  training loss: 0.03459051623940468
epoch 75600  clean testing loss: 0.07940791547298431
epoch 75700  training loss: 0.03458448499441147
epoch 75700  clean testing loss: 0.07935423403978348
epoch 75800  training loss: 0.034581806510686874
epoch 75800  clean testing loss: 0.07940062135457993
epoch 75900  training loss: 0.03457232937216759

 76%|█████████████████████████████████████████████████████████████▏                  | 76480/100000 [06:08<01:24, 278.70it/s]
epoch 76000  training loss: 0.03457149490714073
epoch 76000  clean testing loss: 0.07934274524450302
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 76100  training loss: 0.03456221520900726
epoch 76100  clean testing loss: 0.07936745136976242
epoch 76200  training loss: 0.03455660864710808
epoch 76200  clean testing loss: 0.07945244014263153
epoch 76300  training loss: 0.034550730139017105
epoch 76300  clean testing loss: 0.07936452329158783
epoch 76400  training loss: 0.03455497696995735

 77%|█████████████████████████████████████████████████████████████▋                  | 77044/100000 [06:10<01:23, 275.35it/s]
